Location;Industry;Subcategory_ID;Hierarchy_Level;Data_Type;Global_Brand_Owner;Unit;Year_text;Year_date;Year_minus_2016;Volume
7;Alcoholic Drinks;16;1;Total Volume;Grands Chais de France SA, Les;000 litres;2021;31 12 2021;9;1,404374226
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Cult A/S;000 litres;2021;31 12 2021;9;1,336804039
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bodegas y Bebidas SA (Grupo);000 litres;2021;31 12 2021;9;1,311395489
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Kopparbergs Bryggeri AB;000 litres;2021;Friday, 31 Dec 2021;9;1,29548622
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;G & J Greenall Group Ltd;000 litres;2021;Friday, 31 Dec 2021;9;1,229592342
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Behn GetrÃ¤nke GmbH;000 litres;2021;Fri, 31 December 2021;9;1,118781472
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Dr August Oetker KG;000 litres;2021;Fri, 31 December 2021;9;1,018397259
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Casa Vinicola Canella SpA;000 litres;2021;31-12-21;9;0,903132806
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Illva Saronno SpA;000 litres;2021;31 12 2021;9;0,883574273
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Rimuss & Weinkellerei Rahm AG;000 litres;2021;31-12-21;9;0,882773484
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;RÃ©my Cointreau Group;000 litres;2021;31-Dec-21;9;0,877392672
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Laitilan Wirvoitusjuomatehdas Oy;000 litres;2021;31-Dec-21;9;0,860981613
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Fentimans Ltd;000 litres;2021;31-Dec-21;9;0,844575409
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Diwisa Distillerie Willisau SA;000 litres;2021;31-12-21;9;0,75181741
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Altia Oyj;000 litres;2021;Friday, 31 Dec 2021;9;0,741948958
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Renmark SA;000 litres;2021;31-12-21;9;0,737281405
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Toschi Vignola Srl;000 litres;2021;31 12 2021;9;0,685773921
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Freixenet SA;000 litres;2021;Fri, 31 December 2021;9;0,679254263
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Viticoltori Ponte Srl;000 litres;2021;Fri, 31 December 2021;9;0,678742618
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Accolade Wines Ltd;000 litres;2021;31-Dec-21;9;0,672664067
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Edrington Group;000 litres;2021;31 12 2021;9;0,643706875
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG;000 litres;2021;Friday, 31 Dec 2021;9;0,603529962
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Marie Brizard & Roger International SAS;000 litres;2021;31-12-21;9;0,565700028
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bottega SpA;000 litres;2021;31 12 2021;9;0,523433649
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Lucas Bols BV;000 litres;2021;31 12 2021;9;0,475082687
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Sazerac Co Inc;000 litres;2021;Friday, 31 Dec 2021;9;0,473791106
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;William Grant & Sons Ltd;000 litres;2021;31-12-21;9;0,438098778
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Hooghoudt Distillery BV;000 litres;2021;31-12-21;9;0,377980002
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bodegas Roqueta SA;000 litres;2021;31-Dec-21;9;0,338335403
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Asahi Group Holdings Ltd;000 litres;2021;31 12 2021;9;0,294822715
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Siebrand Groep BV;000 litres;2021;Friday, 31 Dec 2021;9;0,283299984
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Spendrups Bryggeri AB;000 litres;2021;31-12-21;9;0,270173487
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;LWC Drinks Ltd;000 litres;2021;Friday, 31 Dec 2021;9;0,073316672
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Anheuser-Busch InBev NV;000 litres;2021;Fri, 31 December 2021;9;0,038220001
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Private Label;000 litres;2021;Friday, 31 Dec 2021;9;76,66207088
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Others;000 litres;2021;31-12-21;9;77,33770955
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bacardi & Co Ltd;000 litres;2020;Thursday, 31 Dec 2020;8;35,12407995
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Diageo Plc;000 litres;2020;31-12-20;8;34,07938804
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Beverage Brands (UK) Ltd;000 litres;2020;31-12-20;8;29,22566543
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;J GarcÃ­a CarriÃ³n SA;000 litres;2020;31-Dec-20;8;23,78151452
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Halewood International Ltd;000 litres;2020;31 12 2020;8;25,90989125
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Suntory Holdings Ltd;000 litres;2020;31-12-20;8;20,7524353
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Campari Milano SpA, Davide;000 litres;2020;31 12 2020;8;20,33389885
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Royal Unibrew A/S;000 litres;2020;31-Dec-20;8;14,6445553
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Brown-Forman Corp;000 litres;2020;31 12 2020;8;12,73525571
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;RotkÃ¤ppchen-Mumm Sektkellereien GmbH;000 litres;2020;Thursday, 31 Dec 2020;8;10,64728884
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Productos Derivados del Vino SA;000 litres;2020;31-12-20;8;10,29800307
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Carlsberg A/S;000 litres;2020;Thursday, 31 Dec 2020;8;10,38524223
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Peter Herres Wein- & Sektkellerei GmbH;000 litres;2020;31 12 2020;8;10,11992754
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Mertes KG Weinkellerei, Peter;000 litres;2020;Thursday, 31 Dec 2020;8;7,005918997
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Olvi Oyj;000 litres;2020;31-12-20;8;6,24017902
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Berentzen-Gruppe AG;000 litres;2020;Thursday, 31 Dec 2020;8;6,212317441
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Oetker-Gruppe;000 litres;2020;31-12-20;8;5,928365337
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;La Martiniquaise SVS;000 litres;2020;31-12-20;8;5,445836309
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Katlenburger Kellerei Dr Demuth GmbH & Co KG;000 litres;2020;31-12-20;8;4,64987794
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Pernod Ricard Groupe;000 litres;2020;31-Dec-20;8;3,497647404
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Drinks & Food Vertriebs GmbH;000 litres;2020;31-12-20;8;2,554058906
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Stock Spirits Group;000 litres;2020;31-12-20;8;2,229399904
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Giacobazzi Grandi Vini;000 litres;2020;31 12 2020;8;2,310399937
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Dragonyte Brewery;000 litres;2020;Thursday, 31 Dec 2020;8;2,280835016
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Global Brands Ltd;000 litres;2020;31-Dec-20;8;1,82136042
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;KrÃ¶nleins Bryggeri AB;000 litres;2020;31 12 2020;8;1,515374722
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;FÃ©lix SolÃ­s Avantis SA;000 litres;2020;31 12 2020;8;1,782780694
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Grands Chais de France SA, Les;000 litres;2020;31-Dec-20;8;1,446279996
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Cult A/S;000 litres;2020;31-Dec-20;8;1,328875118
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bodegas y Bebidas SA (Grupo);000 litres;2020;31-12-20;8;1,295366465
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Kopparbergs Bryggeri AB;000 litres;2020;Thursday, 31 Dec 2020;8;1,267598552
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;G & J Greenall Group Ltd;000 litres;2020;Thursday, 31 Dec 2020;8;0,949951923
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Behn GetrÃ¤nke GmbH;000 litres;2020;31 12 2020;8;1,138129631
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Dr August Oetker KG;000 litres;2020;31 12 2020;8;0,994528655
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Casa Vinicola Canella SpA;000 litres;2020;31-12-20;8;0,852079315
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Illva Saronno SpA;000 litres;2020;Thursday, 31 Dec 2020;8;0,855200043
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Rimuss & Weinkellerei Rahm AG;000 litres;2020;Thursday, 31 Dec 2020;8;0,869838431
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;RÃ©my Cointreau Group;000 litres;2020;Thursday, 31 Dec 2020;8;0,976656324
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Laitilan Wirvoitusjuomatehdas Oy;000 litres;2020;31 12 2020;8;0,84355786
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Fentimans Ltd;000 litres;2020;Thursday, 31 Dec 2020;8;0,785740502
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Diwisa Distillerie Willisau SA;000 litres;2020;31 12 2020;8;0,751036519
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Altia Oyj;000 litres;2020;Thursday, 31 Dec 2020;8;0,729924773
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Renmark SA;000 litres;2020;31 12 2020;8;0,780835459
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Toschi Vignola Srl;000 litres;2020;Thu, 31 December 2020;8;0,673200035
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Freixenet SA;000 litres;2020;31 12 2020;8;0,428634392
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Viticoltori Ponte Srl;000 litres;2020;Thu, 31 December 2020;8;0,618304183
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Accolade Wines Ltd;000 litres;2020;Thu, 31 December 2020;8;0,667607381
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Edrington Group;000 litres;2020;Thursday, 31 Dec 2020;8;0,632374012
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG;000 litres;2020;31-12-20;8;0,602730708
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Marie Brizard & Roger International SAS;000 litres;2020;Thursday, 31 Dec 2020;8;0,700309152
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bottega SpA;000 litres;2020;31 12 2020;8;0,524999998
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Lucas Bols BV;000 litres;2020;Thursday, 31 Dec 2020;8;0,487811615
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Sazerac Co Inc;000 litres;2020;31-12-20;8;0,490467042
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;William Grant & Sons Ltd;000 litres;2020;31-12-20;8;0,459714048
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Hooghoudt Distillery BV;000 litres;2020;Thursday, 31 Dec 2020;8;0,381100008
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Bodegas Roqueta SA;000 litres;2020;Thursday, 31 Dec 2020;8;0,325299999
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Asahi Group Holdings Ltd;000 litres;2020;Thursday, 31 Dec 2020;8;0,287071847
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Siebrand Groep BV;000 litres;2020;Thursday, 31 Dec 2020;8;0,291099997
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Spendrups Bryggeri AB;000 litres;2020;31-12-20;8;0,176279294
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;LWC Drinks Ltd;000 litres;2020;31 12 2020;8;0,097755563
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Anheuser-Busch InBev NV;000 litres;2020;Thursday, 31 Dec 2020;8;0,067118912
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Unicer - Bebidas de Portugal SA;000 litres;2020;31-Dec-20;8;1,967383352
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Private Label;000 litres;2020;31-12-20;8;75,27807189
;;;;;;;;;;
7;Alcoholic Drinks;16;1;Total Volume;Others;000 litres;2020;31-Dec-20;8;77,01327304
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Suntory Holdings Ltd;000 litres;2018;31 12 2018;6;409,1576943
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Diageo Plc;000 litres;2018;31-12-18;6;415,9693064
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Kirin Holdings Co Ltd;000 litres;2018;31 12 2018;6;257,8593742
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Anheuser-Busch InBev NV;000 litres;2018;Mon, 31 December 2018;6;213,0778015
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Mark Anthony Brands Ltd;000 litres;2018;Monday, 31 Dec 2018;6;181,2949404
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Asahi Group Holdings Ltd;000 litres;2018;31-Dec-18;6;155,165949
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Brown-Forman Corp;000 litres;2018;31-Dec-18;6;117,2458736
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Takara Holdings Inc;000 litres;2018;31-12-18;6;99,50343249
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Boston Beer Co Inc, The;000 litres;2018;31 12 2018;6;70,74639758
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Pernod Ricard Groupe;000 litres;2018;Monday, 31 Dec 2018;6;89,86491223
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Bacardi & Co Ltd;000 litres;2018;31 12 2018;6;139,420037
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Shanghai Bacchus Liquor Co Ltd;000 litres;2018;31-12-18;6;50,69426363
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Castel Groupe;000 litres;2018;Monday, 31 Dec 2018;6;36,98435868
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Phusion Projects LLC;000 litres;2018;31-12-18;6;41,82405288
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Halewood International Ltd;000 litres;2018;31 12 2018;6;54,99339914
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Oenon Holdings Inc;000 litres;2018;Mon, 31 December 2018;6;36,80160198
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Arbor Brasil IndÃºstria de Bebidas Ltda;000 litres;2018;31-Dec-18;6;12,75999978
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Distell Group Ltd;000 litres;2018;31-12-18;6;16,44436045
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Cepas Argentinas SA;000 litres;2018;Monday, 31 Dec 2018;6;20,35144071
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Campari Milano SpA, Davide;000 litres;2018;Monday, 31 Dec 2018;6;30,74095924
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Novi Produkty Group;000 litres;2018;31-12-18;6;42,61028975
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Beverage Brands (UK) Ltd;000 litres;2018;31 12 2018;6;34,96496889
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Dragonyte Brewery;000 litres;2018;Monday, 31 Dec 2018;6;24,96984773
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;J GarcÃ­a CarriÃ³n SA;000 litres;2018;31-Dec-18;6;24,46001021
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;E&J Gallo Winery Inc;000 litres;2018;Monday, 31 Dec 2018;6;19,23164605
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Carlsberg A/S;000 litres;2018;31-12-18;6;27,80700519
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Siam Winery Co Ltd;000 litres;2018;31 12 2018;6;16,36768209
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Olvi Oyj;000 litres;2018;31-12-18;6;19,97363838
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Royal Unibrew A/S;000 litres;2018;31 12 2018;6;18,39731227
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Empresas Polar CA;000 litres;2018;Monday, 31 Dec 2018;6;10,15561992
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;United Bottling Group;000 litres;2018;31 12 2018;6;40,72003474
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;RotkÃ¤ppchen-Mumm Sektkellereien GmbH;000 litres;2018;Monday, 31 Dec 2018;6;7,737746275
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Productos Derivados del Vino SA;000 litres;2018;31-Dec-18;6;10,59817871
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Obolon PAT;000 litres;2018;31 12 2018;6;22,088359
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Productos de Uva SA de CV;000 litres;2018;31 12 2018;6;11,87595763
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Peter Herres Wein- & Sektkellerei GmbH;000 litres;2018;31-12-18;6;10,13500346
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;American Beverage Corp;000 litres;2018;31-12-18;6;12,23045996
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Sapporo Holdings Ltd;000 litres;2018;31 12 2018;6;9,215365165
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Cia Muller de Bebidas Ltda;000 litres;2018;Monday, 31 Dec 2018;6;13,00282537
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Oetker-Gruppe;000 litres;2018;31-12-18;6;7,703116563
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;IBB Ltd;000 litres;2018;Mon, 31 December 2018;6;35,25368383
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Constellation Brands Inc;000 litres;2018;Monday, 31 Dec 2018;6;3,590952977
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Heineken NV;000 litres;2018;31-12-18;6;1,841336237
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Russian Standard Corp;000 litres;2018;31 12 2018;6;18,58055498
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Cooperativa AgrÃ­cola Pisquera de Elqui Ltda;000 litres;2018;31-Dec-18;6;5,992859654
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Alkon-M OOO;000 litres;2018;Monday, 31 Dec 2018;6;23,87700416
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Mertes KG Weinkellerei, Peter;000 litres;2018;31 12 2018;6;6,893155424
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Ochakovo MPBK ZAO;000 litres;2018;31-12-18;6;14,27295625
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Grupo PeÃ±aflor SA;000 litres;2018;31-12-18;6;8,980402262
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;000 litres;2018;Monday, 31 Dec 2018;6;6,140969414
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Berentzen-Gruppe AG;000 litres;2018;31-Dec-18;6;6,515885241
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;La Martiniquaise SVS;000 litres;2018;Monday, 31 Dec 2018;6;4,117189807
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Rum Co, The;000 litres;2018;31 12 2018;6;6,369237918
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Industrias El Carmen CA;000 litres;2018;31-12-18;6;1,77094565
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Heaven Hill Distilleries Inc;000 litres;2018;31 12 2018;6;5,536265372
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Riks TOO;000 litres;2018;31-12-18;6;4,711731029
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Katlenburger Kellerei Dr Demuth GmbH & Co KG;000 litres;2018;Monday, 31 Dec 2018;6;4,584462932
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Opal Ltda;000 litres;2018;31-Dec-18;6;3,742360725
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Kobrand Corp;000 litres;2018;Monday, 31 Dec 2018;6;4,251334413
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Choya Umeshu Co Ltd;000 litres;2018;Monday, 31 Dec 2018;6;3,959999875
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;G & J Greenall Group Ltd;000 litres;2018;31-12-18;6;9,698527965
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Aqualife PK OAO;000 litres;2018;Monday, 31 Dec 2018;6;3,31042601
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;King's Bridge Royal Distillery;000 litres;2018;31-Dec-18;6;9,031684841
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Sazerac Co Inc;000 litres;2018;31 12 2018;6;4,015259947
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Eastern Beverage Company SA;000 litres;2018;31 12 2018;6;3,748327798
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Minski Zavod Bezalcoholnyh Napitkov ZAO (MZBN);000 litres;2018;31-Dec-18;6;5,199099862
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Cooperativa VinÃ­cola Aurora Ltda;000 litres;2018;Monday, 31 Dec 2018;6;3,395480857
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Vok Beverages Pty Ltd;000 litres;2018;31 12 2018;6;2,490319845
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Global Brands Ltd;000 litres;2018;Mon, 31 December 2018;6;1,893815873
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Vanguard Group;000 litres;2018;31-Dec-18;6;5,499999734
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda;000 litres;2018;31-12-18;6;0,962066185
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;SABMiller Plc;000 litres;2018;31 12 2018;6;93,67087642
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Grupo Cuervo SA de CV;000 litres;2018;Monday, 31 Dec 2018;6;13,08247087
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;SPI Group;000 litres;2018;31-12-18;6;0,131777296
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;LaÅ¡ko Grupa;000 litres;2018;31-12-18;6;2,928066771
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;BelvÃ©dÃ¨re SA;000 litres;2018;31 12 2018;6;2,618069212
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Carlson Cos Inc;000 litres;2018;31-Dec-18;6;0,148039992
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Private Label;000 litres;2018;Monday, 31 Dec 2018;6;110,2519452
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Others;000 litres;2018;31-Dec-18;6;453,4467557
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Suntory Holdings Ltd;000 litres;2019;Tuesday, 31 Dec 2019;7;463,8413365
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Diageo Plc;000 litres;2019;Tuesday, 31 Dec 2019;7;445,9444324
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Kirin Holdings Co Ltd;000 litres;2019;31-Dec-19;7;277,4338749
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Anheuser-Busch InBev NV;000 litres;2019;31 12 2019;7;185,4760193
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Mark Anthony Brands Ltd;000 litres;2019;31-Dec-19;7;191,2679738
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Asahi Group Holdings Ltd;000 litres;2019;31 12 2019;7;149,4698488
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Brown-Forman Corp;000 litres;2019;Tuesday, 31 Dec 2019;7;121,2287817
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Takara Holdings Inc;000 litres;2019;Tue, 31 December 2019;7;103,1681024
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Boston Beer Co Inc, The;000 litres;2019;Tuesday, 31 Dec 2019;7;83,14122565
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Pernod Ricard Groupe;000 litres;2019;31 12 2019;7;92,76141265
;;;;;;;;;;
8;Alcoholic Drinks;16;1;Total Volume;Bacardi & Co Ltd;000 litres;2019;31-Dec-19;7;118,4154273
;;;;;;;;;;
