,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Volume_liters
420,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,461.6393164,461639316.4
421,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,450.0888569,450088856.9
422,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,455.6077957,455607795.7
423,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,462.1293323,462129332.3
424,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,467.4633239,467463323.9
425,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,499.8094461,499809446.1
426,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,540.7766521,540776652.1
427,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,600.2005638,600200563.8000001
428,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,672.767459,672767459.0
429,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,733.0612835,733061283.5
430,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,763.010147,763010147.0
431,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,764.6250009,764625000.9
432,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,779.3724469,779372446.9
433,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,798.2818204,798281820.4
434,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,819.6526591,819652659.1
435,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,395.9216992,395921699.2
436,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,405.0759233,405075923.3
437,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,406.7560839,406756083.90000004
438,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,402.8427134,402842713.4
439,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,403.4247722,403424772.2
440,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,416.0472394,416047239.40000004
441,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,426.8625432,426862543.2
442,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,431.9398568,431939856.79999995
443,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,419.2296027,419229602.7
444,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,422.6492298,422649229.8
445,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,426.5058788,426505878.8
446,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,422.462215,422462215.0
447,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,417.0629623,417062962.29999995
448,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,418.0688271,418068827.1
449,Australasia,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,421.9609727,421960972.7
450,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,275.2864101,275286410.1
451,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,271.299352,271299352.0
452,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,282.0742756,282074275.6
453,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,289.5134183,289513418.3
454,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,297.7931522,297793152.2
455,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,313.291136,313291136.0
456,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,294.3400989,294340098.9
457,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,297.3764439,297376443.90000004
458,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,298.2650179,298265017.9
459,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,288.1232444,288123244.4
460,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,290.817673,290817673.0
461,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,286.8305392,286830539.2
462,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,281.077898,281077898.0
463,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,272.2851932,272285193.2
464,Eastern Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,277.4703026,277470302.6
465,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,253.8094216,253809421.6
466,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,246.8752773,246875277.29999998
467,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,249.8504959,249850495.9
468,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,240.9847121,240984712.1
469,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,243.8399196,243839919.6
470,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,239.0835002,239083500.20000002
471,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,254.9845194,254984519.4
472,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,252.1283128,252128312.8
473,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,250.6171469,250617146.9
474,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,247.1521616,247152161.6
475,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,252.3562977,252356297.7
476,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,252.8236695,252823669.5
477,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,259.1105262,259110526.2
478,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,263.9880954,263988095.4
479,Latin America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,271.2085704,271208570.4
480,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,182.5776405,182577640.5
481,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,183.8248848,183824884.8
482,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,182.0741913,182074191.29999998
483,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,180.5470949,180547094.89999998
484,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,186.8523201,186852320.1
485,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,191.0638215,191063821.5
486,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,206.0299742,206029974.2
487,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,212.2954702,212295470.20000002
488,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,222.2640531,222264053.10000002
489,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,228.7902152,228790215.20000002
490,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,238.47431,238474310.0
491,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,249.3856035,249385603.5
492,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,262.1144057,262114405.70000002
493,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,274.944427,274944427.0
494,Middle East and Africa,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,288.1997778,288199777.8
495,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,1139.263833,1139263833.0
496,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,1182.059369,1182059369.0
497,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,1194.047761,1194047761.0
498,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,1211.454844,1211454844.0
499,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,1254.952741,1254952741.0
500,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,1311.570859,1311570859.0
501,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,1352.690223,1352690223.0
502,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,1374.466419,1374466419.0
503,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,1421.460855,1421460855.0
504,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,1476.140334,1476140334.0
505,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,1495.023906,1495023906.0
506,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,1507.884027,1507884027.0
507,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,1540.1225,1540122500.0
508,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,1560.997706,1560997706.0
509,North America,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,1602.676488,1602676488.0
510,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2007,31/12/2007,1143.264219,1143264219.0
511,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2008,31/12/2008,1110.6479,1110647900.0
512,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2009,31/12/2009,1109.917722,1109917722.0
513,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2010,31/12/2010,1120.150164,1120150164.0
514,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2011,31/12/2011,1137.416152,1137416152.0
515,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2012,31/12/2012,1140.579828,1140579828.0
516,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2013,31/12/2013,1146.455712,1146455712.0
517,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2014,31/12/2014,1138.129903,1138129903.0
518,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2015,31/12/2015,1116.4438,1116443800.0
519,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2016,31/12/2016,1096.618776,1096618776.0
520,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2017,31/12/2017,1085.355662,1085355662.0
521,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2018,31/12/2018,1081.859591,1081859591.0
522,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2019,31/12/2019,1086.446684,1086446684.0
523,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2020,31/12/2020,1084.743426,1084743426.0
524,Western Europe,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,million litres,2021,31/12/2021,1083.026206,1083026206.0
525,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2007,31/12/2007,558.9189721,558918972.1
526,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2008,31/12/2008,549.1156638,549115663.8
527,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2009,31/12/2009,540.3775482,540377548.1999999
528,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2010,31/12/2010,540.9562134,540956213.4
529,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2011,31/12/2011,557.8575562,557857556.1999999
530,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2012,31/12/2012,553.9483031,553948303.1
531,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2013,31/12/2013,558.9543273,558954327.3000001
532,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2014,31/12/2014,584.0280606,584028060.6
533,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2015,31/12/2015,606.2019166,606201916.6
534,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2016,31/12/2016,608.2210443,608221044.3000001
535,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2017,31/12/2017,578.0912797,578091279.6999999
536,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2018,31/12/2018,534.0153744,534015374.40000004
537,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2019,31/12/2019,496.0472132,496047213.2
538,Asia Pacific,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Small Grocery Retailers,3,million litres,2020,31/12/2020,479.2824298,479282429.8
