,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,Volume_liters
177,World,Alcoholic Drinks,Beer,1.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2018.0,31-12-2018,6.0,1071.769067,1071769067.0
178,World,Alcoholic Drinks,Beer,1.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2019.0,31-12-2019,7.0,1067.608989,1067608989.0000001
179,World,Alcoholic Drinks,Beer,1.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2020.0,31-12-2020,8.0,1057.514164,1057514163.9999999
180,World,Alcoholic Drinks,Beer,1.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2021.0,31-12-2021,9.0,1045.440358,1045440358.0000001
181,World,Alcoholic Drinks,Beer,1.0,Total Volume,Thai Beverage PCL,million litres,2017.0,31-12-2017,5.0,746.2283689,746228368.9
182,World,Alcoholic Drinks,Beer,1.0,Total Volume,Thai Beverage PCL,million litres,2018.0,31-12-2018,6.0,766.8533686,766853368.5999999
183,World,Alcoholic Drinks,Beer,1.0,Total Volume,Thai Beverage PCL,million litres,2019.0,31-12-2019,7.0,696.2219372,696221937.1999999
184,World,Alcoholic Drinks,Beer,1.0,Total Volume,Thai Beverage PCL,million litres,2020.0,31-12-2020,8.0,865.6826272,865682627.1999999
185,World,Alcoholic Drinks,Beer,1.0,Total Volume,Thai Beverage PCL,million litres,2021.0,31-12-2021,9.0,879.9499271,879949927.1
186,World,Alcoholic Drinks,Beer,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2017.0,31-12-2017,5.0,826.0124871,826012487.1
187,World,Alcoholic Drinks,Beer,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2018.0,31-12-2018,6.0,801.6581697,801658169.7
188,World,Alcoholic Drinks,Beer,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2019.0,31-12-2019,7.0,806.6886868,806688686.8000001
189,World,Alcoholic Drinks,Beer,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2020.0,31-12-2020,8.0,810.5897645,810589764.5
190,World,Alcoholic Drinks,Beer,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2021.0,31-12-2021,9.0,824.7866057,824786605.7
191,World,Alcoholic Drinks,Beer,1.0,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2017.0,31-12-2017,5.0,718.0454368,718045436.8
192,World,Alcoholic Drinks,Beer,1.0,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2018.0,31-12-2018,6.0,715.8983261,715898326.0999999
193,World,Alcoholic Drinks,Beer,1.0,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2019.0,31-12-2019,7.0,712.516307,712516307.0
194,World,Alcoholic Drinks,Beer,1.0,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2020.0,31-12-2020,8.0,731.8890975,731889097.5
195,World,Alcoholic Drinks,Beer,1.0,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2021.0,31-12-2021,9.0,799.66365,799663650.0
196,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2017.0,31-12-2017,5.0,745.2843241,745284324.1
197,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2018.0,31-12-2018,6.0,743.1523474,743152347.4000001
198,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2019.0,31-12-2019,7.0,731.1315535,731131553.5
199,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2020.0,31-12-2020,8.0,725.1578828,725157882.8000001
200,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2021.0,31-12-2021,9.0,720.2606063,720260606.3
201,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2017.0,31-12-2017,5.0,732.9620025,732962002.5
202,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2018.0,31-12-2018,6.0,685.8049165,685804916.5
203,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2019.0,31-12-2019,7.0,697.0103022,697010302.1999999
204,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2020.0,31-12-2020,8.0,690.4372295,690437229.5
205,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2021.0,31-12-2021,9.0,699.336869,699336869.0
206,World,Alcoholic Drinks,Beer,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2017.0,31-12-2017,5.0,737.3719296,737371929.6
207,World,Alcoholic Drinks,Beer,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2018.0,31-12-2018,6.0,726.890867,726890867.0
208,World,Alcoholic Drinks,Beer,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2019.0,31-12-2019,7.0,704.0464743,704046474.3
209,World,Alcoholic Drinks,Beer,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2020.0,31-12-2020,8.0,694.8648763,694864876.3
210,World,Alcoholic Drinks,Beer,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2021.0,31-12-2021,9.0,682.0603075,682060307.5
211,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2017.0,31-12-2017,5.0,554.5742363,554574236.3000001
212,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2018.0,31-12-2018,6.0,581.2855096,581285509.5999999
213,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2019.0,31-12-2019,7.0,615.4574058,615457405.8
214,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2020.0,31-12-2020,8.0,636.1810202,636181020.2
215,World,Alcoholic Drinks,Beer,1.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2021.0,31-12-2021,9.0,655.1885367,655188536.6999999
216,World,Alcoholic Drinks,Beer,1.0,Total Volume,Obolon PAT,million litres,2017.0,31-12-2017,5.0,1013.852916,1013852916.0
217,World,Alcoholic Drinks,Beer,1.0,Total Volume,Obolon PAT,million litres,2018.0,31-12-2018,6.0,854.3615055,854361505.5
218,World,Alcoholic Drinks,Beer,1.0,Total Volume,Obolon PAT,million litres,2019.0,31-12-2019,7.0,681.0390166,681039016.6
219,World,Alcoholic Drinks,Beer,1.0,Total Volume,Obolon PAT,million litres,2020.0,31-12-2020,8.0,646.7147587,646714758.6999999
220,World,Alcoholic Drinks,Beer,1.0,Total Volume,Obolon PAT,million litres,2021.0,31-12-2021,9.0,621.0087241,621008724.1
221,World,Alcoholic Drinks,Beer,1.0,Total Volume,Empresas Polar CA,million litres,2017.0,31-12-2017,5.0,1693.194512,1693194512.0
222,World,Alcoholic Drinks,Beer,1.0,Total Volume,Empresas Polar CA,million litres,2018.0,31-12-2018,6.0,1702.378448,1702378448.0
223,World,Alcoholic Drinks,Beer,1.0,Total Volume,Empresas Polar CA,million litres,2019.0,31-12-2019,7.0,1531.597684,1531597684.0
224,World,Alcoholic Drinks,Beer,1.0,Total Volume,Empresas Polar CA,million litres,2020.0,31-12-2020,8.0,722.5236832,722523683.2
225,World,Alcoholic Drinks,Beer,1.0,Total Volume,Empresas Polar CA,million litres,2021.0,31-12-2021,9.0,569.9124944,569912494.4
226,World,Alcoholic Drinks,Beer,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2017.0,31-12-2017,5.0,549.6672704,549667270.4
227,World,Alcoholic Drinks,Beer,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2018.0,31-12-2018,6.0,563.1752032,563175203.2
228,World,Alcoholic Drinks,Beer,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2019.0,31-12-2019,7.0,564.7628024,564762802.4000001
229,World,Alcoholic Drinks,Beer,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2020.0,31-12-2020,8.0,566.944143,566944143.0
230,World,Alcoholic Drinks,Beer,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2021.0,31-12-2021,9.0,569.7411608,569741160.8
231,World,Alcoholic Drinks,Beer,1.0,Total Volume,Cia da UniÃ£o de Cervejas de Angola SA,million litres,2017.0,31-12-2017,5.0,412.2678204,412267820.4
232,World,Alcoholic Drinks,Beer,1.0,Total Volume,Cia da UniÃ£o de Cervejas de Angola SA,million litres,2018.0,31-12-2018,6.0,428.1654913,428165491.3
233,World,Alcoholic Drinks,Beer,1.0,Total Volume,Cia da UniÃ£o de Cervejas de Angola SA,million litres,2019.0,31-12-2019,7.0,436.4930258,436493025.8
234,World,Alcoholic Drinks,Beer,1.0,Total Volume,Cia da UniÃ£o de Cervejas de Angola SA,million litres,2020.0,31-12-2020,8.0,462.8558782,462855878.2
235,World,Alcoholic Drinks,Beer,1.0,Total Volume,Cia da UniÃ£o de Cervejas de Angola SA,million litres,2021.0,31-12-2021,9.0,483.412736,483412736.0
236,World,Alcoholic Drinks,Beer,1.0,Total Volume,Damm SA,million litres,2017.0,31-12-2017,5.0,417.2358885,417235888.5
237,World,Alcoholic Drinks,Beer,1.0,Total Volume,Damm SA,million litres,2018.0,31-12-2018,6.0,433.9325943,433932594.3
238,World,Alcoholic Drinks,Beer,1.0,Total Volume,Damm SA,million litres,2019.0,31-12-2019,7.0,455.742397,455742397.0
239,World,Alcoholic Drinks,Beer,1.0,Total Volume,Damm SA,million litres,2020.0,31-12-2020,8.0,468.6986827,468698682.7
240,World,Alcoholic Drinks,Beer,1.0,Total Volume,Damm SA,million litres,2021.0,31-12-2021,9.0,475.9446041,475944604.09999996
241,World,Alcoholic Drinks,Beer,1.0,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2017.0,31-12-2017,5.0,341.647091,341647091.0
242,World,Alcoholic Drinks,Beer,1.0,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2018.0,31-12-2018,6.0,355.5642604,355564260.40000004
243,World,Alcoholic Drinks,Beer,1.0,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2019.0,31-12-2019,7.0,355.5409159,355540915.90000004
244,World,Alcoholic Drinks,Beer,1.0,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2020.0,31-12-2020,8.0,363.4124195,363412419.5
245,World,Alcoholic Drinks,Beer,1.0,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2021.0,31-12-2021,9.0,371.7678259,371767825.9
246,World,Alcoholic Drinks,Beer,1.0,Total Volume,Florida Ice & Farm Co SA,million litres,2017.0,31-12-2017,5.0,353.1974287,353197428.7
247,World,Alcoholic Drinks,Beer,1.0,Total Volume,Florida Ice & Farm Co SA,million litres,2018.0,31-12-2018,6.0,347.821739,347821739.0
248,World,Alcoholic Drinks,Beer,1.0,Total Volume,Florida Ice & Farm Co SA,million litres,2019.0,31-12-2019,7.0,343.4664515,343466451.5
249,World,Alcoholic Drinks,Beer,1.0,Total Volume,Florida Ice & Farm Co SA,million litres,2020.0,31-12-2020,8.0,340.9287456,340928745.6
250,World,Alcoholic Drinks,Beer,1.0,Total Volume,Florida Ice & Farm Co SA,million litres,2021.0,31-12-2021,9.0,336.1435034,336143503.4
251,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2017.0,31-12-2017,5.0,294.8506913,294850691.3
252,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2018.0,31-12-2018,6.0,309.8340382,309834038.2
253,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2019.0,31-12-2019,7.0,315.1159447,315115944.7
254,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2020.0,31-12-2020,8.0,321.7639738,321763973.79999995
255,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brauerei C & A Veltins GmbH & Co KG,million litres,2021.0,31-12-2021,9.0,328.7439399,328743939.9
256,World,Alcoholic Drinks,Beer,1.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2017.0,31-12-2017,5.0,331.4440549,331444054.90000004
257,World,Alcoholic Drinks,Beer,1.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2018.0,31-12-2018,6.0,335.751427,335751427.0
258,World,Alcoholic Drinks,Beer,1.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2019.0,31-12-2019,7.0,330.782997,330782997.0
259,World,Alcoholic Drinks,Beer,1.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2020.0,31-12-2020,8.0,324.576883,324576883.0
260,World,Alcoholic Drinks,Beer,1.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2021.0,31-12-2021,9.0,318.9667943,318966794.3
261,World,Alcoholic Drinks,Beer,1.0,Total Volume,Yuengling Brewery,million litres,2017.0,31-12-2017,5.0,288.2000083,288200008.29999995
262,World,Alcoholic Drinks,Beer,1.0,Total Volume,Yuengling Brewery,million litres,2018.0,31-12-2018,6.0,307.4599889,307459988.9
263,World,Alcoholic Drinks,Beer,1.0,Total Volume,Yuengling Brewery,million litres,2019.0,31-12-2019,7.0,303.1996769,303199676.9
264,World,Alcoholic Drinks,Beer,1.0,Total Volume,Yuengling Brewery,million litres,2020.0,31-12-2020,8.0,305.6185323,305618532.3
265,World,Alcoholic Drinks,Beer,1.0,Total Volume,Yuengling Brewery,million litres,2021.0,31-12-2021,9.0,315.947774,315947774.0
266,World,Alcoholic Drinks,Beer,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2017.0,31-12-2017,5.0,373.1071082,373107108.20000005
267,World,Alcoholic Drinks,Beer,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2018.0,31-12-2018,6.0,351.1140835,351114083.5
268,World,Alcoholic Drinks,Beer,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2019.0,31-12-2019,7.0,330.7883498,330788349.8
269,World,Alcoholic Drinks,Beer,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2020.0,31-12-2020,8.0,318.6190473,318619047.29999995
270,World,Alcoholic Drinks,Beer,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,million litres,2021.0,31-12-2021,9.0,310.944901,310944901.0
271,World,Alcoholic Drinks,Beer,1.0,Total Volume,Royal Unibrew A/S,million litres,2017.0,31-12-2017,5.0,342.7395898,342739589.79999995
272,World,Alcoholic Drinks,Beer,1.0,Total Volume,Royal Unibrew A/S,million litres,2018.0,31-12-2018,6.0,340.1306016,340130601.59999996
273,World,Alcoholic Drinks,Beer,1.0,Total Volume,Royal Unibrew A/S,million litres,2019.0,31-12-2019,7.0,323.202504,323202504.0
274,World,Alcoholic Drinks,Beer,1.0,Total Volume,Royal Unibrew A/S,million litres,2020.0,31-12-2020,8.0,318.8293076,318829307.59999996
275,World,Alcoholic Drinks,Beer,1.0,Total Volume,Royal Unibrew A/S,million litres,2021.0,31-12-2021,9.0,306.3090177,306309017.70000005
276,World,Alcoholic Drinks,Beer,1.0,Total Volume,Olvi Oyj,million litres,2017.0,31-12-2017,5.0,284.0433572,284043357.2
277,World,Alcoholic Drinks,Beer,1.0,Total Volume,Olvi Oyj,million litres,2018.0,31-12-2018,6.0,293.0721589,293072158.9
278,World,Alcoholic Drinks,Beer,1.0,Total Volume,Olvi Oyj,million litres,2019.0,31-12-2019,7.0,297.5614709,297561470.90000004
279,World,Alcoholic Drinks,Beer,1.0,Total Volume,Olvi Oyj,million litres,2020.0,31-12-2020,8.0,300.6931483,300693148.3
280,World,Alcoholic Drinks,Beer,1.0,Total Volume,Olvi Oyj,million litres,2021.0,31-12-2021,9.0,294.6208987,294620898.7
281,World,Alcoholic Drinks,Beer,1.0,Total Volume,CervecerÃ­a Centroamericana SA,million litres,2017.0,31-12-2017,5.0,181.106358,181106358.0
282,World,Alcoholic Drinks,Beer,1.0,Total Volume,CervecerÃ­a Centroamericana SA,million litres,2018.0,31-12-2018,6.0,216.2896276,216289627.6
283,World,Alcoholic Drinks,Beer,1.0,Total Volume,CervecerÃ­a Centroamericana SA,million litres,2019.0,31-12-2019,7.0,245.3973959,245397395.9
284,World,Alcoholic Drinks,Beer,1.0,Total Volume,CervecerÃ­a Centroamericana SA,million litres,2020.0,31-12-2020,8.0,269.7399755,269739975.5
285,World,Alcoholic Drinks,Beer,1.0,Total Volume,CervecerÃ­a Centroamericana SA,million litres,2021.0,31-12-2021,9.0,283.9140306,283914030.59999996
286,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brau Holding International AG,million litres,2017.0,31-12-2017,5.0,277.7403196,277740319.6
287,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brau Holding International AG,million litres,2018.0,31-12-2018,6.0,277.4249342,277424934.2
288,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brau Holding International AG,million litres,2019.0,31-12-2019,7.0,276.3256817,276325681.70000005
289,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brau Holding International AG,million litres,2020.0,31-12-2020,8.0,275.9455684,275945568.40000004
290,World,Alcoholic Drinks,Beer,1.0,Total Volume,Brau Holding International AG,million litres,2021.0,31-12-2021,9.0,278.587016,278587016.0
291,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Boston Beer Co Inc, The",million litres,2017.0,31-12-2017,5.0,309.8902541,309890254.09999996
292,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Boston Beer Co Inc, The",million litres,2018.0,31-12-2018,6.0,331.0539183,331053918.3
293,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Boston Beer Co Inc, The",million litres,2019.0,31-12-2019,7.0,337.6520125,337652012.5
294,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Boston Beer Co Inc, The",million litres,2020.0,31-12-2020,8.0,291.7566834,291756683.4
295,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Boston Beer Co Inc, The",million litres,2021.0,31-12-2021,9.0,261.8537004,261853700.39999998
296,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bavaria NV,million litres,2017.0,31-12-2017,5.0,204.5612264,204561226.4
297,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bavaria NV,million litres,2018.0,31-12-2018,6.0,203.0770866,203077086.6
298,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bavaria NV,million litres,2019.0,31-12-2019,7.0,201.3152256,201315225.6
299,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bavaria NV,million litres,2020.0,31-12-2020,8.0,244.5192523,244519252.3
300,World,Alcoholic Drinks,Beer,1.0,Total Volume,Bavaria NV,million litres,2021.0,31-12-2021,9.0,252.8129807,252812980.7
301,World,Alcoholic Drinks,Beer,1.0,Total Volume,BGI Ethiopia Plc,million litres,2017.0,31-12-2017,5.0,124.9999946,124999994.6
302,World,Alcoholic Drinks,Beer,1.0,Total Volume,BGI Ethiopia Plc,million litres,2018.0,31-12-2018,6.0,150.0000031,150000003.1
303,World,Alcoholic Drinks,Beer,1.0,Total Volume,BGI Ethiopia Plc,million litres,2019.0,31-12-2019,7.0,199.9999943,199999994.3
304,World,Alcoholic Drinks,Beer,1.0,Total Volume,BGI Ethiopia Plc,million litres,2020.0,31-12-2020,8.0,224.6567016,224656701.6
305,World,Alcoholic Drinks,Beer,1.0,Total Volume,BGI Ethiopia Plc,million litres,2021.0,31-12-2021,9.0,246.7172076,246717207.6
306,World,Alcoholic Drinks,Beer,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2017.0,31-12-2017,5.0,223.2805292,223280529.2
307,World,Alcoholic Drinks,Beer,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2018.0,31-12-2018,6.0,243.914176,243914176.0
308,World,Alcoholic Drinks,Beer,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2019.0,31-12-2019,7.0,258.0599922,258059992.20000002
309,World,Alcoholic Drinks,Beer,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2020.0,31-12-2020,8.0,258.0852242,258085224.20000002
310,World,Alcoholic Drinks,Beer,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2021.0,31-12-2021,9.0,246.0821487,246082148.70000002
311,World,Alcoholic Drinks,Beer,1.0,Total Volume,Super Bock Group SGPS SA,million litres,2021.0,31-12-2021,9.0,221.6799333,221679933.29999998
312,World,Alcoholic Drinks,Beer,1.0,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2017.0,31-12-2017,5.0,200.9234887,200923488.70000002
313,World,Alcoholic Drinks,Beer,1.0,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2018.0,31-12-2018,6.0,205.4854017,205485401.70000002
314,World,Alcoholic Drinks,Beer,1.0,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2019.0,31-12-2019,7.0,203.6825752,203682575.2
315,World,Alcoholic Drinks,Beer,1.0,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2020.0,31-12-2020,8.0,206.6968417,206696841.7
316,World,Alcoholic Drinks,Beer,1.0,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2021.0,31-12-2021,9.0,211.6123622,211612362.20000002
317,World,Alcoholic Drinks,Beer,1.0,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2017.0,31-12-2017,5.0,217.0735785,217073578.5
318,World,Alcoholic Drinks,Beer,1.0,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2018.0,31-12-2018,6.0,219.8993209,219899320.9
319,World,Alcoholic Drinks,Beer,1.0,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2019.0,31-12-2019,7.0,205.774986,205774986.0
320,World,Alcoholic Drinks,Beer,1.0,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2020.0,31-12-2020,8.0,199.508692,199508692.0
321,World,Alcoholic Drinks,Beer,1.0,Total Volume,Karlsberg Brauerei GmbH & Co KG,million litres,2021.0,31-12-2021,9.0,196.1418677,196141867.70000002
322,World,Alcoholic Drinks,Beer,1.0,Total Volume,Behnoush Iran Co,million litres,2017.0,31-12-2017,5.0,165.2537927,165253792.7
323,World,Alcoholic Drinks,Beer,1.0,Total Volume,Behnoush Iran Co,million litres,2018.0,31-12-2018,6.0,168.1420017,168142001.70000002
324,World,Alcoholic Drinks,Beer,1.0,Total Volume,Behnoush Iran Co,million litres,2019.0,31-12-2019,7.0,183.1972018,183197201.79999998
325,World,Alcoholic Drinks,Beer,1.0,Total Volume,Behnoush Iran Co,million litres,2020.0,31-12-2020,8.0,183.4536734,183453673.4
326,World,Alcoholic Drinks,Beer,1.0,Total Volume,Behnoush Iran Co,million litres,2021.0,31-12-2021,9.0,183.7105068,183710506.79999998
327,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Cisneros, Grupo",million litres,2017.0,31-12-2017,5.0,263.842701,263842700.99999997
328,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Cisneros, Grupo",million litres,2018.0,31-12-2018,6.0,267.9863859,267986385.9
329,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Cisneros, Grupo",million litres,2019.0,31-12-2019,7.0,240.6517877,240651787.7
330,World,Alcoholic Drinks,Beer,1.0,Total Volume,"Cisneros, Grupo",million litres,2020.0,31-12-2020,8.0,215.7398368,215739836.8
